0,-0.03333333507180214
1,-0.038333334028720856
2,-0.02666666731238365
3,-0.03500000014901161
4,-0.028333334252238274
5,-0.013333333656191826
6,-0.006666666828095913
7,-0.0033333334140479565
8,-0.006666666828095913
9,-0.009999999776482582
10,-0.004999999888241291
11,-0.004999999888241291
12,0.0
13,0.0
14,-0.0016666667070239782
15,0.0
16,0.0
17,-0.0016666667070239782
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,-0.0016666667070239782
34,-0.0016666667070239782
35,-0.0033333334140479565
36,0.0
37,0.0
38,0.0
39,-0.0016666667070239782
40,-0.0033333334140479565
41,-0.0016666667070239782
42,-0.0016666667070239782
43,0.0
44,0.0
45,0.0
46,-0.0033333334140479565
47,0.0
48,-0.0016666667070239782
49,-0.006666666828095913
50,-0.004999999888241291
51,-0.004999999888241291
52,-0.004999999888241291
53,-0.004999999888241291
54,-0.0033333334140479565
55,-0.0033333334140479565
56,0.0
57,-0.0033333334140479565
58,-0.0033333334140479565
59,-0.0033333334140479565
60,-0.004999999888241291
61,-0.0016666667070239782
62,-0.009999999776482582
63,0.0
64,-0.004999999888241291
65,-0.0033333334140479565
66,-0.0016666667070239782
67,-0.006666666828095913
68,-0.0016666667070239782
69,-0.0016666667070239782
70,-0.0033333334140479565
71,-0.004999999888241291
72,-0.004999999888241291
73,-0.004999999888241291
74,0.0
75,-0.004999999888241291
76,-0.008333333767950535
77,-0.006666666828095913
78,-0.0016666667070239782
79,-0.0033333334140479565
80,-0.0033333334140479565
81,-0.0033333334140479565
82,-0.0033333334140479565
83,-0.006666666828095913
84,-0.0033333334140479565
85,0.0
86,-0.008333333767950535
87,-0.009999999776482582
88,-0.0033333334140479565
89,-0.0016666667070239782
90,-0.0016666667070239782
91,-0.0016666667070239782
92,-0.0033333334140479565
93,-0.004999999888241291
94,-0.0016666667070239782
95,-0.0016666667070239782
96,-0.0033333334140479565
97,-0.0016666667070239782
98,-0.0033333334140479565
99,-0.0033333334140479565
100,-0.0016666667070239782
101,-0.0033333334140479565
102,-0.0016666667070239782
103,-0.0016666667070239782
104,0.0
105,-0.0033333334140479565
106,-0.006666666828095913
107,-0.004999999888241291
108,-0.0033333334140479565
109,-0.006666666828095913
110,-0.0016666667070239782
111,-0.004999999888241291
112,-0.0033333334140479565
113,-0.008333333767950535
114,-0.0033333334140479565
115,-0.004999999888241291
116,-0.004999999888241291
117,-0.006666666828095913
118,0.0
119,-0.0016666667070239782
120,-0.0016666667070239782
121,-0.004999999888241291
122,-0.009999999776482582
123,-0.006666666828095913
124,-0.004999999888241291
125,-0.006666666828095913
126,-0.0033333334140479565
127,-0.004999999888241291
