0,0.6677279472351074
19,0.5899331569671631
39,0.6867599487304688
59,0.6114799976348877
79,0.6250498294830322
99,0.6286940574645996
119,0.6351621150970459
139,0.6264429092407227
159,0.7592918872833252
179,0.7620232105255127
199,0.7495770454406738
219,0.7487010955810547
239,0.7224791049957275
259,0.6491649150848389
279,0.6425502300262451
299,0.6292421817779541
319,0.62959885597229
339,0.6460139751434326
359,0.6366152763366699
379,0.6324069499969482
399,0.638700008392334
419,0.6608397960662842
439,0.6502480506896973
459,0.6465752124786377
479,0.6419410705566406
499,0.636610746383667
