0,-0.0006467746570706367
1,0.0017104021972045302
2,0.002999003743752837
3,0.005137330386787653
4,0.007529634051024914
5,0.007770514581352472
6,0.00929844006896019
7,0.008500035852193832
8,0.009326553903520107
9,0.008691614493727684
10,0.009422174654901028
11,0.008224774152040482
12,0.009313458576798439
13,0.007533273193985224
14,0.008958028629422188
15,0.007823029533028603
16,0.009173637256026268
17,0.00806200597435236
18,0.009152695536613464
19,0.008128553628921509
20,0.008746596984565258
21,0.007547768764197826
22,0.008351126685738564
23,0.006740194745361805
24,0.008708798326551914
25,0.007180017419159412
26,0.008426591753959656
27,0.007978941313922405
28,0.008823559619486332
29,0.008268475532531738
30,0.008744400925934315
31,0.007922684773802757
32,0.008229526691138744
33,0.007828965783119202
34,0.008206096477806568
35,0.007656474597752094
36,0.008812704123556614
37,0.007154474966228008
38,0.009033141657710075
39,0.007056582719087601
40,0.008076254278421402
41,0.007617191411554813
42,0.008807612583041191
43,0.008005832321941853
44,0.009136422537267208
45,0.00835224986076355
46,0.008924786001443863
47,0.007905415259301662
48,0.008957171812653542
49,0.0075973267666995525
50,0.0086739556863904
51,0.007722815033048391
52,0.008793565444648266
53,0.007415522821247578
54,0.008517453446984291
55,0.008649730123579502
56,0.009088536724448204
57,0.007428402546793222
58,0.008645065128803253
59,0.007934500463306904
60,0.00889094453305006
61,0.00800707284361124
62,0.009007690474390984
63,0.007729948498308659
64,0.008480370976030827
65,0.0083598168566823
66,0.008734028786420822
67,0.008202200755476952
68,0.008455614559352398
69,0.007296287454664707
70,0.008676194585859776
71,0.007835324853658676
72,0.009146705269813538
73,0.00816506426781416
74,0.009369895793497562
75,0.008302970789372921
76,0.009596284478902817
77,0.007493904791772366
78,0.00805770605802536
79,0.007972927764058113
80,0.007890598848462105
81,0.007272342685610056
82,0.0077723553404212
83,0.007815736345946789
84,0.008921070955693722
85,0.007821380160748959
86,0.008267536759376526
87,0.008230340667068958
88,0.008376160636544228
89,0.007836809381842613
90,0.00838190596550703
91,0.008196024224162102
92,0.00902992021292448
93,0.007360846269875765
94,0.008538146503269672
95,0.007389557082206011
96,0.008218271657824516
97,0.007040549535304308
98,0.008047917857766151
99,0.008014418184757233
100,0.008348999544978142
101,0.007395827677100897
102,0.008443600498139858
103,0.006629742216318846
104,0.008322895504534245
105,0.007487984839826822
106,0.0081442566588521
107,0.007522000465542078
108,0.007603329140692949
109,0.007210751064121723
110,0.008135712705552578
111,0.0073679848574101925
112,0.007712491322308779
113,0.007443235255777836
114,0.00787875521928072
115,0.007045886944979429
116,0.007703556213527918
117,0.00675224931910634
118,0.007591702044010162
119,0.0068382518365979195
120,0.007695617154240608
121,0.00711182551458478
122,0.007537075784057379
123,0.0071884701028466225
124,0.006634498480707407
125,0.007152596954256296
126,0.007138743530958891
127,0.006342384498566389
128,0.007368622347712517
129,0.0063453554175794125
130,0.007062940392643213
131,0.006243559531867504
132,0.007603607140481472
133,0.007780910935252905
134,0.008141894824802876
135,0.007330452091991901
136,0.008424364030361176
137,0.008105754852294922
138,0.008437855169177055
139,0.00861434917896986
140,0.009339514188468456
141,0.008215095847845078
142,0.009259932674467564
143,0.00766809843480587
144,0.008976420387625694
145,0.008108052425086498
146,0.008830762468278408
147,0.007900812663137913
148,0.008110085502266884
149,0.0073518287390470505
150,0.007529211696237326
151,0.006378173828125
152,0.007678987458348274
153,0.00727955624461174
154,0.00782637670636177
155,0.006752452347427607
156,0.007143819704651833
157,0.006961991544812918
158,0.007693158462643623
159,0.007339061237871647
160,0.008209691382944584
161,0.007464163936674595
162,0.00842578150331974
163,0.007970486767590046
164,0.008984556421637535
165,0.007922284305095673
166,0.008685792796313763
167,0.007413005921989679
168,0.008395027369260788
169,0.007305941078811884
170,0.008722946979105473
171,0.007935755886137486
172,0.008018000051379204
173,0.007521802093833685
174,0.00808628648519516
175,0.007722014561295509
176,0.007821088656783104
177,0.007378275040537119
178,0.008212520740926266
179,0.007706907112151384
180,0.008623146452009678
181,0.007584052626043558
182,0.007224998436868191
183,0.006735538598150015
184,0.006087348330765963
185,0.007028841879218817
186,0.007189852185547352
187,0.007122330367565155
188,0.007733811624348164
189,0.007232472766190767
190,0.008832274936139584
191,0.00764942541718483
192,0.00846449937671423
193,0.007742185145616531
194,0.0077799041755497456
195,0.007293078117072582
196,0.007168007083237171
197,0.007379914168268442
198,0.007834967225790024
199,0.006938482169061899
